timestamp rtt ttl seq
1439054421.071481 302 60 769
1439054421.178420 202 60 770
1439054421.351436 176 60 771
1439054421.544612 169 60 772
1439054421.741782 166 60 773
1439054421.922729 146 60 774
1439054422.271163 294 60 775
1439054422.353040 169 60 776
1439054422.704767 113 60 778
1439054422.986842 194 60 779
1439054423.129208 137 60 780
1439054423.340031 148 60 781
1439054423.546144 153 60 782
1439054423.794825 202 60 783
1439054424.143022 348 60 784
1439054424.396846 192 60 786
1439054424.647463 243 60 787
1439054424.766721 155 60 788
1439054425.249314 229 60 790
1439054425.516417 288 60 791
1439054425.704302 275 60 792
1439054426.194595 155 60 795
1439054426.437154 197 60 796
1439054426.723429 283 60 797
1439054426.835400 187 60 798
1439054427.012680 164 60 799
1439054427.221473 173 60 800
1439054427.461147 212 60 801
1439054427.801932 145 60 803
1439054428.027139 170 60 804
1439054428.211984 155 60 805
1439054428.443298 186 60 806
1439054428.680689 223 60 807
1439054428.910857 253 60 808
1439054429.173443 315 60 809
1439054429.245917 186 60 810
1439054429.456045 195 60 811
1439054429.864675 197 60 813
1439054430.052145 184 60 814
1439054430.451191 175 60 816
1439054431.587766 1111 60 817
1439054431.601429 917 60 818
1439054431.605303 713 60 819
1439054431.605330 297 60 821
1439054432.005459 288 60 823
1439054432.276857 353 60 824
1439054432.409170 285 60 825
1439054432.639983 316 61 826
1439054433.024341 299 61 828
1439054433.278364 346 61 829
1439054433.356591 225 61 830
1439054433.947213 207 60 833
1439054434.098979 151 60 834
1439054434.484655 129 60 836
1439054434.897747 134 60 838
1439054436.761261 133 60 847
1439054436.823381 1443 60 841
1439054436.847014 1051 60 843
1439054436.847340 843 60 844
1439054436.847397 635 60 845
1439054437.256109 428 60 848
1439054437.648179 619 60 849
1439054437.872814 436 60 851
1439054437.991210 347 60 852
1439054438.456438 411 60 854
1439054438.667374 415 60 855
1439054438.959458 502 60 856
1439054439.101170 236 60 858
1439054439.461994 195 60 860
1439054439.927045 251 60 862
1439054440.149784 266 60 863
1439054440.228212 143 60 864
1439054440.634148 142 60 866
1439054441.100719 201 60 868
1439054441.421602 320 60 869
1439054441.840058 332 60 871
1439054442.097691 382 60 872
1439054442.325076 209 60 874
1439054442.486875 163 60 875
1439054442.651831 127 60 876
1439054442.868932 143 60 877
1439054444.141902 806 60 880
1439054444.316781 565 60 882
1439054444.717639 558 60 884
1439054444.985961 418 60 886
1439054445.835208 451 60 890
1439054446.611448 403 60 894
1439054446.867459 245 60 896
1439054447.068468 236 60 897
1439054447.409998 377 60 898
1439054448.064828 421 60 901
1439054448.204663 353 60 902
1439054448.291878 232 60 903
1439054448.478337 218 60 904
1439054449.605545 529 60 908
1439054449.610205 326 60 909
1439054449.849427 157 60 911
1439054450.373681 274 60 913
1439054450.864580 356 60 915
1439054450.869130 153 60 916
1439054451.065553 149 60 917
1439054451.562116 238 60 919
1439054451.926741 194 60 921
1439054453.123500 775 61 924
1439054453.123535 567 61 925
1439054453.308360 336 61 927
1439054453.324968 154 61 928
1439054453.705435 125 61 930
1439054453.882972 102 61 931
1439054454.610442 422 61 933
1439054454.611507 215 61 934
1439054454.694382 90.8 61 935
1439054454.929045 124 61 936
1439054455.117553 112 61 937
1439054455.298328 92.5 61 938
1439054455.703293 87.6 61 940
1439054455.907526 91.0 61 941
1439054456.152229 135 61 942
1439054456.335608 118 61 943
1439054456.695682 277 61 944
1439054456.920407 292 61 945
1439054457.350059 321 61 947
1439054457.350096 114 61 948
1439054457.728098 84.5 61 950
1439054458.015031 170 61 951
1439054458.125992 81.8 61 952
1439054458.429054 183 61 953
1439054458.594974 149 61 954
1439054458.774490 128 61 955
1439054459.237002 181 61 957
1439054459.645611 181 61 959
1439054459.772785 108 61 960
1439054459.992641 128 61 961
1439054460.476125 411 61 962
1439054460.823370 139 61 965
1439054461.259597 167 61 967
1439054461.480116 188 61 968
1439054461.750567 258 61 969
1439054461.917302 217 61 970
1439054462.011555 111 61 971
1439054462.239121 139 61 972
1439054462.444306 143 61 973
1439054462.843881 136 61 975
1439054463.245023 129 61 977
1439054463.645463 121 61 979
1439054463.945042 220 61 980
1439054464.875262 742 61 982
1439054464.900573 560 61 983
1439054464.988999 233 61 985
1439054465.154643 198 61 986
1439054465.332402 177 61 987
1439054465.546026 190 61 988
1439054465.771318 215 61 989
1439054466.129752 165 61 991
1439054466.541371 169 61 993
1439054467.035233 255 61 995
1439054467.430201 242 61 997
1439054467.586504 190 61 998
1439054467.844737 249 61 999
1439054468.147406 143 61 1001
1439054468.401248 196 61 1002
1439054468.441163 36.5 61 1003
1439054468.843962 238 61 1004
1439054469.248382 236 61 1006
1439054469.998478 162 61 1010
1439054470.242679 206 61 1011
1439054470.584280 341 61 1012
1439054470.766330 113 61 1014
1439054471.223144 169 61 1016
1439054471.370634 116 61 1017
1439054471.778261 114 61 1019
1439054472.477132 197 61 1022
1439054472.626104 146 61 1023
1439054472.904616 224 61 1024
1439054473.021445 133 61 1025
1439054473.386561 90.9 61 1027
1439054473.681433 185 61 1028
1439054474.238206 126 61 1031
1439054474.654075 134 61 1033
1439054475.061337 341 61 1034
1439054475.537838 610 61 1035
1439054475.803063 467 61 1037
1439054476.238425 700 61 1038
1439054476.253803 506 61 1039
1439054476.662475 506 61 1041
